,CBSA Code,Date,AQI,Category,Defining Parameter,Number of Sites Reporting,city_ascii,state_id,state_name,lat,lng,population,density,timezone
2962,14740,28/01/2022,51,Moderate,PM2.5,1,Bremerton,WA,Washington,47.5436,-122.7121,219538,560,America/Los_Angeles
2963,14740,29/01/2022,55,Moderate,PM2.5,1,Bremerton,WA,Washington,47.5436,-122.7121,219538,560,America/Los_Angeles
2964,14740,30/01/2022,32,Good,PM2.5,1,Bremerton,WA,Washington,47.5436,-122.7121,219538,560,America/Los_Angeles
2965,14740,31/01/2022,21,Good,PM2.5,1,Bremerton,WA,Washington,47.5436,-122.7121,219538,560,America/Los_Angeles
3947,16500,01/01/2022,45,Good,PM2.5,1,Centralia,WA,Washington,46.7223,-122.9696,17473,885,America/Los_Angeles
3948,16500,02/01/2022,11,Good,PM2.5,1,Centralia,WA,Washington,46.7223,-122.9696,17473,885,America/Los_Angeles
3949,16500,03/01/2022,8,Good,PM2.5,1,Centralia,WA,Washington,46.7223,-122.9696,17473,885,America/Los_Angeles
3950,16500,04/01/2022,17,Good,PM2.5,1,Centralia,WA,Washington,46.7223,-122.9696,17473,885,America/Los_Angeles
3951,16500,05/01/2022,18,Good,PM2.5,1,Centralia,WA,Washington,46.7223,-122.9696,17473,885,America/Los_Angeles
3952,16500,06/01/2022,3,Good,PM2.5,1,Centralia,WA,Washington,46.7223,-122.9696,17473,885,America/Los_Angeles
3953,16500,07/01/2022,11,Good,PM2.5,1,Centralia,WA,Washington,46.7223,-122.9696,17473,885,America/Los_Angeles
3954,16500,08/01/2022,20,Good,PM2.5,1,Centralia,WA,Washington,46.7223,-122.9696,17473,885,America/Los_Angeles
3955,16500,09/01/2022,36,Good,PM2.5,1,Centralia,WA,Washington,46.7223,-122.9696,17473,885,America/Los_Angeles
3956,16500,10/01/2022,27,Good,PM2.5,1,Centralia,WA,Washington,46.7223,-122.9696,17473,885,America/Los_Angeles
3957,16500,11/01/2022,16,Good,PM2.5,1,Centralia,WA,Washington,46.7223,-122.9696,17473,885,America/Los_Angeles
3958,16500,12/01/2022,18,Good,PM2.5,1,Centralia,WA,Washington,46.7223,-122.9696,17473,885,America/Los_Angeles
3959,16500,13/01/2022,25,Good,PM2.5,1,Centralia,WA,Washington,46.7223,-122.9696,17473,885,America/Los_Angeles
3960,16500,14/01/2022,25,Good,PM2.5,1,Centralia,WA,Washington,46.7223,-122.9696,17473,885,America/Los_Angeles
3961,16500,15/01/2022,38,Good,PM2.5,1,Centralia,WA,Washington,46.7223,-122.9696,17473,885,America/Los_Angeles
3962,16500,16/01/2022,44,Good,PM2.5,1,Centralia,WA,Washington,46.7223,-122.9696,17473,885,America/Los_Angeles
3963,16500,17/01/2022,52,Moderate,PM2.5,1,Centralia,WA,Washington,46.7223,-122.9696,17473,885,America/Los_Angeles
3964,16500,18/01/2022,41,Good,PM2.5,1,Centralia,WA,Washington,46.7223,-122.9696,17473,885,America/Los_Angeles
3965,16500,19/01/2022,18,Good,PM2.5,1,Centralia,WA,Washington,46.7223,-122.9696,17473,885,America/Los_Angeles
3966,16500,20/01/2022,5,Good,PM2.5,1,Centralia,WA,Washington,46.7223,-122.9696,17473,885,America/Los_Angeles
3967,16500,21/01/2022,20,Good,PM2.5,1,Centralia,WA,Washington,46.7223,-122.9696,17473,885,America/Los_Angeles
3968,16500,22/01/2022,40,Good,PM2.5,1,Centralia,WA,Washington,46.7223,-122.9696,17473,885,America/Los_Angeles
3969,16500,23/01/2022,44,Good,PM2.5,1,Centralia,WA,Washington,46.7223,-122.9696,17473,885,America/Los_Angeles
3970,16500,24/01/2022,40,Good,PM2.5,1,Centralia,WA,Washington,46.7223,-122.9696,17473,885,America/Los_Angeles
3971,16500,25/01/2022,45,Good,PM2.5,1,Centralia,WA,Washington,46.7223,-122.9696,17473,885,America/Los_Angeles
3972,16500,26/01/2022,56,Moderate,PM2.5,1,Centralia,WA,Washington,46.7223,-122.9696,17473,885,America/Los_Angeles
3973,16500,27/01/2022,56,Moderate,PM2.5,1,Centralia,WA,Washington,46.7223,-122.9696,17473,885,America/Los_Angeles
3974,16500,28/01/2022,51,Moderate,PM2.5,1,Centralia,WA,Washington,46.7223,-122.9696,17473,885,America/Los_Angeles
3975,16500,29/01/2022,48,Good,PM2.5,1,Centralia,WA,Washington,46.7223,-122.9696,17473,885,America/Los_Angeles
3976,16500,30/01/2022,34,Good,PM2.5,1,Centralia,WA,Washington,46.7223,-122.9696,17473,885,America/Los_Angeles
3977,16500,31/01/2022,15,Good,PM2.5,1,Centralia,WA,Washington,46.7223,-122.9696,17473,885,America/Los_Angeles
7665,21260,01/01/2022,65,Moderate,PM2.5,1,Ellensburg,WA,Washington,46.9999,-120.5475,20679,1036,America/Los_Angeles
7666,21260,02/01/2022,55,Moderate,PM2.5,1,Ellensburg,WA,Washington,46.9999,-120.5475,20679,1036,America/Los_Angeles
7667,21260,03/01/2022,58,Moderate,PM2.5,1,Ellensburg,WA,Washington,46.9999,-120.5475,20679,1036,America/Los_Angeles
7668,21260,04/01/2022,69,Moderate,PM2.5,1,Ellensburg,WA,Washington,46.9999,-120.5475,20679,1036,America/Los_Angeles
7669,21260,05/01/2022,78,Moderate,PM2.5,1,Ellensburg,WA,Washington,46.9999,-120.5475,20679,1036,America/Los_Angeles
7670,21260,06/01/2022,27,Good,PM2.5,1,Ellensburg,WA,Washington,46.9999,-120.5475,20679,1036,America/Los_Angeles
7671,21260,07/01/2022,52,Moderate,PM2.5,1,Ellensburg,WA,Washington,46.9999,-120.5475,20679,1036,America/Los_Angeles
7672,21260,08/01/2022,37,Good,PM2.5,1,Ellensburg,WA,Washington,46.9999,-120.5475,20679,1036,America/Los_Angeles
7673,21260,09/01/2022,65,Moderate,PM2.5,1,Ellensburg,WA,Washington,46.9999,-120.5475,20679,1036,America/Los_Angeles
7674,21260,10/01/2022,89,Moderate,PM2.5,1,Ellensburg,WA,Washington,46.9999,-120.5475,20679,1036,America/Los_Angeles
7675,21260,11/01/2022,98,Moderate,PM2.5,1,Ellensburg,WA,Washington,46.9999,-120.5475,20679,1036,America/Los_Angeles
7676,21260,12/01/2022,151,Unhealthy,PM2.5,1,Ellensburg,WA,Washington,46.9999,-120.5475,20679,1036,America/Los_Angeles
7677,21260,13/01/2022,91,Moderate,PM2.5,1,Ellensburg,WA,Washington,46.9999,-120.5475,20679,1036,America/Los_Angeles
7678,21260,14/01/2022,52,Moderate,PM2.5,1,Ellensburg,WA,Washington,46.9999,-120.5475,20679,1036,America/Los_Angeles
7679,21260,15/01/2022,30,Good,PM2.5,1,Ellensburg,WA,Washington,46.9999,-120.5475,20679,1036,America/Los_Angeles
7680,21260,16/01/2022,27,Good,PM2.5,1,Ellensburg,WA,Washington,46.9999,-120.5475,20679,1036,America/Los_Angeles
7681,21260,17/01/2022,59,Moderate,PM2.5,1,Ellensburg,WA,Washington,46.9999,-120.5475,20679,1036,America/Los_Angeles
7682,21260,18/01/2022,54,Moderate,PM2.5,1,Ellensburg,WA,Washington,46.9999,-120.5475,20679,1036,America/Los_Angeles
7683,21260,19/01/2022,68,Moderate,PM2.5,1,Ellensburg,WA,Washington,46.9999,-120.5475,20679,1036,America/Los_Angeles
7684,21260,20/01/2022,64,Moderate,PM2.5,1,Ellensburg,WA,Washington,46.9999,-120.5475,20679,1036,America/Los_Angeles
7685,21260,21/01/2022,29,Good,PM2.5,1,Ellensburg,WA,Washington,46.9999,-120.5475,20679,1036,America/Los_Angeles
7686,21260,22/01/2022,59,Moderate,PM2.5,1,Ellensburg,WA,Washington,46.9999,-120.5475,20679,1036,America/Los_Angeles
7687,21260,23/01/2022,77,Moderate,PM2.5,1,Ellensburg,WA,Washington,46.9999,-120.5475,20679,1036,America/Los_Angeles
7688,21260,24/01/2022,63,Moderate,PM2.5,1,Ellensburg,WA,Washington,46.9999,-120.5475,20679,1036,America/Los_Angeles
7689,21260,25/01/2022,45,Good,PM2.5,1,Ellensburg,WA,Washington,46.9999,-120.5475,20679,1036,America/Los_Angeles
7690,21260,26/01/2022,38,Good,PM2.5,1,Ellensburg,WA,Washington,46.9999,-120.5475,20679,1036,America/Los_Angeles
7691,21260,27/01/2022,23,Good,PM2.5,1,Ellensburg,WA,Washington,46.9999,-120.5475,20679,1036,America/Los_Angeles
