Date,AQI,State,Site ID
2013-03-24,45.80555555555556,Florida,0
2013-03-25,49.166666666666664,Florida,0
2013-03-26,43.5945945945946,Florida,0
2013-03-27,48.6,Florida,0
2013-03-28,69.62162162162163,Florida,0
2013-03-29,82.0,Florida,0
2013-03-30,77.13513513513513,Florida,0
2013-03-31,53.75675675675676,Florida,0
2013-04-01,47.05263157894737,Florida,0
2013-04-02,54.083333333333336,Florida,0
2013-04-03,50.5945945945946,Florida,0
2013-04-04,40.0,Florida,0
2013-04-05,34.45945945945946,Florida,0
2013-04-06,48.388888888888886,Florida,0
2013-04-07,48.567567567567565,Florida,0
2013-04-08,47.80555555555556,Florida,0
2013-04-09,42.5945945945946,Florida,0
2013-04-10,40.39473684210526,Florida,0
2013-04-11,38.361111111111114,Florida,0
2013-04-12,39.638888888888886,Florida,0
2013-04-13,46.71052631578947,Florida,0
2013-04-14,41.054054054054056,Florida,0
2013-04-15,46.94444444444444,Florida,0
2013-04-16,45.526315789473685,Florida,0
2013-04-17,39.75675675675676,Florida,0
2013-04-18,39.083333333333336,Florida,0
2013-04-19,35.37837837837838,Florida,0
2013-04-20,37.13513513513514,Florida,0
2013-04-21,40.62162162162162,Florida,0
2013-04-22,41.973684210526315,Florida,0
2013-04-23,46.054054054054056,Florida,0
2013-04-24,52.52777777777778,Florida,0
2013-04-25,54.0,Florida,0
2013-04-26,57.189189189189186,Florida,0
2013-04-27,46.351351351351354,Florida,0
2013-04-28,43.3421052631579,Florida,0
2013-04-29,38.891891891891895,Florida,0
2013-04-30,36.91891891891892,Florida,0
2013-05-01,36.31578947368421,Florida,0
2013-05-02,34.351351351351354,Florida,0
2013-05-03,37.416666666666664,Florida,0
2013-05-04,34.94736842105263,Florida,0
2013-05-05,52.027027027027025,Florida,0
2013-05-06,51.108108108108105,Florida,0
2013-05-07,43.6578947368421,Florida,0
2013-05-08,55.810810810810814,Florida,0
2013-05-09,57.16216216216216,Florida,0
2013-05-10,50.6578947368421,Florida,0
2013-05-11,42.108108108108105,Florida,0
2013-05-12,41.7027027027027,Florida,0
2013-05-13,54.0,Florida,0
2013-05-14,74.16216216216216,Florida,0
2013-05-15,71.27027027027027,Florida,0
2013-05-16,56.78947368421053,Florida,0
2013-05-17,55.45945945945946,Florida,0
2013-05-18,46.891891891891895,Florida,0
2013-05-19,43.026315789473685,Florida,0
2013-05-20,39.166666666666664,Florida,0
2013-05-21,35.27777777777778,Florida,0
2013-05-22,36.611111111111114,Florida,0
2013-05-23,44.714285714285715,Florida,0
2013-05-24,53.55555555555556,Florida,0
2013-05-25,52.351351351351354,Florida,0
2013-05-26,49.0,Florida,0
2013-05-27,44.138888888888886,Florida,0
2013-05-28,38.026315789473685,Florida,0
2013-05-29,30.324324324324323,Florida,0
2013-05-30,30.945945945945947,Florida,0
2013-05-31,34.39473684210526,Florida,0
2013-06-01,28.16216216216216,Florida,0
2013-06-02,29.783783783783782,Florida,0
2013-06-03,34.83783783783784,Florida,0
2013-06-04,37.138888888888886,Florida,0
2013-06-05,39.55555555555556,Florida,0
2013-06-06,29.07894736842105,Florida,0
2013-06-07,35.432432432432435,Florida,0
2013-06-08,38.351351351351354,Florida,0
2013-06-09,35.86486486486486,Florida,0
2013-06-10,34.891891891891895,Florida,0
2013-06-11,35.027027027027025,Florida,0
2013-06-12,43.973684210526315,Florida,0
2013-06-13,44.729729729729726,Florida,0
2013-06-14,45.24324324324324,Florida,0
2013-06-15,47.78947368421053,Florida,0
2013-06-16,44.108108108108105,Florida,0
2013-06-17,42.833333333333336,Florida,0
2013-06-18,44.19444444444444,Florida,0
2013-06-19,41.638888888888886,Florida,0
2013-06-20,42.78378378378378,Florida,0
2013-06-21,43.21052631578947,Florida,0
2013-06-22,42.62162162162162,Florida,0
2013-06-23,44.945945945945944,Florida,0
2013-06-24,37.921052631578945,Florida,0
2013-06-25,32.648648648648646,Florida,0
2013-06-26,34.13513513513514,Florida,0
2013-06-27,36.60526315789474,Florida,0
2013-06-28,36.486486486486484,Florida,0
2013-06-29,34.08108108108108,Florida,0
2013-06-30,34.24324324324324,Florida,0
2013-07-01,38.0,Florida,0
2013-07-02,37.62162162162162,Florida,0
2013-07-03,34.10526315789474,Florida,0
2013-07-04,35.83783783783784,Florida,0
2013-07-05,30.81081081081081,Florida,0
2013-07-06,30.594594594594593,Florida,0
2013-07-07,29.11111111111111,Florida,0
2013-07-08,35.47222222222222,Florida,0
2013-07-09,35.026315789473685,Florida,0
2013-07-10,35.351351351351354,Florida,0
2013-07-11,35.4054054054054,Florida,0
2013-07-12,34.486486486486484,Florida,0
2013-07-13,32.05555555555556,Florida,0
2013-07-14,33.75675675675676,Florida,0
2013-07-15,35.05263157894737,Florida,0
2013-07-16,29.43243243243243,Florida,0
2013-07-17,30.083333333333332,Florida,0
2013-07-18,30.210526315789473,Florida,0
2013-07-19,31.486486486486488,Florida,0
2013-07-20,31.18918918918919,Florida,0
2013-07-21,37.73684210526316,Florida,0
2013-07-22,39.83783783783784,Florida,0
2013-07-23,40.42857142857143,Florida,0
2013-07-24,46.86842105263158,Florida,0
2013-07-25,47.810810810810814,Florida,0
2013-07-26,50.2972972972973,Florida,0
2013-07-27,49.55263157894737,Florida,0
2013-07-28,43.945945945945944,Florida,0
2013-07-29,42.027027027027025,Florida,0
2013-07-30,42.28947368421053,Florida,0
2013-07-31,35.86486486486486,Florida,0
2013-08-01,33.27777777777778,Florida,0
2013-08-02,37.21052631578947,Florida,0
2013-08-03,36.486486486486484,Florida,0
2013-08-04,38.0,Florida,0
2013-08-05,46.578947368421055,Florida,0
2013-08-06,50.68571428571428,Florida,0
2013-08-07,42.44444444444444,Florida,0
2013-08-08,32.8421052631579,Florida,0
2013-08-09,28.0,Florida,0
2013-08-10,37.810810810810814,Florida,0
2013-08-11,53.3421052631579,Florida,0
2013-08-12,54.027027027027025,Florida,0
2013-08-13,41.027027027027025,Florida,0
2013-08-14,38.44736842105263,Florida,0
2013-08-15,34.78378378378378,Florida,0
2013-08-16,36.857142857142854,Florida,0
2013-08-17,39.388888888888886,Florida,0
2013-08-18,32.77142857142857,Florida,0
2013-08-19,29.62857142857143,Florida,0
2013-08-20,27.944444444444443,Florida,0
2013-08-21,28.257142857142856,Florida,0
2013-08-22,28.82857142857143,Florida,0
2013-08-23,27.243243243243242,Florida,0
2013-08-24,27.555555555555557,Florida,0
2013-08-25,31.89189189189189,Florida,0
2013-08-26,34.28947368421053,Florida,0
2013-08-27,33.810810810810814,Florida,0
2013-08-28,37.67567567567568,Florida,0
2013-08-29,45.55555555555556,Florida,0
2013-08-30,50.44444444444444,Florida,0
2013-08-31,44.27777777777778,Florida,0
2013-09-01,41.08108108108108,Florida,0
2013-09-02,33.17142857142857,Florida,0
2013-09-03,36.371428571428574,Florida,0
2013-09-04,35.19444444444444,Florida,0
2013-09-05,32.5,Florida,0
2013-09-06,36.91428571428571,Florida,0
2013-09-07,43.891891891891895,Florida,0
2013-09-08,44.19444444444444,Florida,0
2013-09-09,42.51428571428571,Florida,0
2013-09-10,37.30555555555556,Florida,0
2013-09-11,35.31428571428572,Florida,0
2013-09-12,33.17142857142857,Florida,0
2013-09-13,44.3421052631579,Florida,0
2013-09-14,51.729729729729726,Florida,0
2013-09-15,42.4054054054054,Florida,0
2013-09-16,31.657894736842106,Florida,0
2013-09-17,32.0,Florida,0
2013-09-18,35.45945945945946,Florida,0
2013-09-19,37.18421052631579,Florida,0
2013-09-20,38.5,Florida,0
2013-09-21,36.75,Florida,0
2013-09-22,28.94736842105263,Florida,0
2013-09-23,27.2972972972973,Florida,0
2013-09-24,24.194444444444443,Florida,0
2013-09-25,28.37837837837838,Florida,0
2013-09-26,34.6,Florida,0
2013-09-27,41.567567567567565,Florida,0
2013-09-28,32.28947368421053,Florida,0
2013-09-29,33.027027027027025,Florida,0
2013-09-30,35.16216216216216,Florida,0
2013-10-01,38.21052631578947,Florida,0
2013-10-02,42.027027027027025,Florida,0
2013-10-03,39.77777777777778,Florida,0
2013-10-04,33.54054054054054,Florida,0
2013-10-05,29.27777777777778,Florida,0
2013-10-06,26.805555555555557,Florida,0
2013-10-07,28.36842105263158,Florida,0
2013-10-08,34.08108108108108,Florida,0
2013-10-09,32.0,Florida,0
2013-10-10,41.078947368421055,Florida,0
2013-10-11,44.75675675675676,Florida,0
2013-10-12,47.78378378378378,Florida,0
2013-10-13,50.28947368421053,Florida,0
2013-10-14,36.2972972972973,Florida,0
2013-10-15,34.361111111111114,Florida,0
2013-10-16,39.078947368421055,Florida,0
2013-10-17,38.5945945945946,Florida,0
2013-10-18,36.83783783783784,Florida,0
2013-10-19,34.026315789473685,Florida,0
2013-10-20,38.78378378378378,Florida,0
2013-10-21,39.24324324324324,Florida,0
2013-10-22,34.78378378378378,Florida,0
2013-10-23,38.432432432432435,Florida,0
2013-10-24,39.945945945945944,Florida,0
2013-10-25,48.421052631578945,Florida,0
2013-10-26,48.270270270270274,Florida,0
2013-10-27,49.945945945945944,Florida,0
2013-10-28,52.76315789473684,Florida,0
2013-10-29,50.02777777777778,Florida,0
2013-10-30,46.166666666666664,Florida,0
2013-10-31,39.86842105263158,Florida,0
2013-11-01,33.351351351351354,Florida,0
2013-11-02,32.945945945945944,Florida,0
2013-11-03,39.578947368421055,Florida,0
2013-11-04,40.24324324324324,Florida,0
2013-11-05,35.351351351351354,Florida,0
2013-11-06,37.486486486486484,Florida,0
2013-11-07,32.45945945945946,Florida,0
2013-11-08,38.2972972972973,Florida,0
2013-11-09,40.0,Florida,0
2013-11-10,39.16216216216216,Florida,0
2013-11-11,41.810810810810814,Florida,0
2013-11-12,42.648648648648646,Florida,0
2013-11-13,38.270270270270274,Florida,0
2013-11-14,38.62162162162162,Florida,0
2013-11-15,34.05263157894737,Florida,0
2013-11-16,32.388888888888886,Florida,0
2013-11-17,32.24324324324324,Florida,0
2013-11-18,31.394736842105264,Florida,0
2013-11-19,36.32432432432432,Florida,0
2013-11-20,40.891891891891895,Florida,0
2013-11-21,38.526315789473685,Florida,0
2013-11-22,34.45945945945946,Florida,0
2013-11-23,36.027027027027025,Florida,0
2013-11-24,37.10526315789474,Florida,0
2013-11-25,34.13513513513514,Florida,0
2013-11-26,30.34285714285714,Florida,0
2013-11-27,28.81081081081081,Florida,0
2013-11-28,38.4054054054054,Florida,0
2013-11-29,37.45945945945946,Florida,0
2013-11-30,40.578947368421055,Florida,0
2013-12-01,37.91891891891892,Florida,0
2013-12-02,38.83783783783784,Florida,0
2013-12-03,41.973684210526315,Florida,0
2013-12-04,35.513513513513516,Florida,0
2013-12-05,35.729729729729726,Florida,0
2013-12-06,33.73684210526316,Florida,0
2013-12-07,33.432432432432435,Florida,0
2013-12-08,35.945945945945944,Florida,0
2013-12-09,35.63157894736842,Florida,0
2013-12-10,33.5945945945946,Florida,0
2013-12-11,36.08108108108108,Florida,0
2013-12-12,39.0,Florida,0
2013-12-13,40.08108108108108,Florida,0
2013-12-14,36.91891891891892,Florida,0
2013-12-15,32.078947368421055,Florida,0
2013-12-16,40.47222222222222,Florida,0
2013-12-17,41.37837837837838,Florida,0
2013-12-18,47.3421052631579,Florida,0
2013-12-19,46.0,Florida,0
2013-12-20,42.17142857142857,Florida,0
2013-12-21,35.55555555555556,Florida,0
2013-12-22,34.77777777777778,Florida,0
2013-12-23,33.02777777777778,Florida,0
2013-12-24,31.05263157894737,Florida,0
2013-12-25,36.54054054054054,Florida,0
2013-12-26,39.486486486486484,Florida,0
2013-12-27,40.81578947368421,Florida,0
2013-12-28,32.857142857142854,Florida,0
2013-12-29,28.970588235294116,Florida,0
2013-12-30,36.78378378378378,Florida,0
2013-12-31,42.02777777777778,Florida,0
2014-01-01,38.21621621621622,Florida,0
2014-01-02,29.45945945945946,Florida,0
2014-01-03,35.68571428571428,Florida,0
2014-01-04,40.6,Florida,0
2014-01-05,41.08571428571429,Florida,0
2014-01-06,34.11764705882353,Florida,0
2014-01-07,32.705882352941174,Florida,0
2014-01-08,37.27777777777778,Florida,0
2014-01-09,32.083333333333336,Florida,0
2014-01-10,25.916666666666668,Florida,0
2014-01-11,29.89189189189189,Florida,0
2014-01-12,36.52777777777778,Florida,0
2014-01-13,38.42857142857143,Florida,0
2014-01-14,32.885714285714286,Florida,0
2014-01-15,33.371428571428574,Florida,0
2014-01-16,36.97142857142857,Florida,0
2014-01-17,41.27777777777778,Florida,0
2014-01-18,39.77142857142857,Florida,0
2014-01-19,40.888888888888886,Florida,0
2014-01-20,42.945945945945944,Florida,0
2014-01-21,41.6,Florida,0
2014-01-22,39.57142857142857,Florida,0
2014-01-23,49.972972972972975,Florida,0
2014-01-24,43.388888888888886,Florida,0
2014-01-25,43.94444444444444,Florida,0
2014-01-26,43.62162162162162,Florida,0
2014-01-27,39.916666666666664,Florida,0
2014-01-28,35.68571428571428,Florida,0
2014-01-29,29.4,Florida,0
2014-01-30,32.628571428571426,Florida,0
2014-01-31,34.22222222222222,Florida,0
2014-02-01,34.138888888888886,Florida,0
2014-02-02,31.485714285714284,Florida,0
2014-02-03,29.057142857142857,Florida,0
2014-02-04,31.324324324324323,Florida,0
2014-02-05,29.135135135135137,Florida,0
2014-02-06,36.75675675675676,Florida,0
2014-02-07,40.473684210526315,Florida,0
2014-02-08,35.77777777777778,Florida,0
2014-02-09,41.108108108108105,Florida,0
2014-02-10,44.78947368421053,Florida,0
2014-02-11,46.111111111111114,Florida,0
2014-02-12,33.027027027027025,Florida,0
2014-02-13,32.86486486486486,Florida,0
2014-02-14,43.05263157894737,Florida,0
2014-02-15,41.26315789473684,Florida,0
2014-02-16,46.256410256410255,Florida,0
2014-02-17,49.026315789473685,Florida,0
2014-02-18,47.1578947368421,Florida,0
2014-02-19,45.8974358974359,Florida,0
2014-02-20,39.68421052631579,Florida,0
2014-02-21,31.05263157894737,Florida,0
2014-02-22,35.38461538461539,Florida,0
2014-02-23,34.1578947368421,Florida,0
2014-02-24,34.86842105263158,Florida,0
2014-02-25,45.94736842105263,Florida,0
2014-02-26,38.0,Florida,0
2014-02-27,36.5,Florida,0
2014-02-28,46.39473684210526,Florida,0
2014-03-01,51.54054054054054,Florida,0
2014-03-02,45.02777777777778,Florida,0
2014-03-03,41.75,Florida,0
2014-03-04,39.19444444444444,Florida,0
2014-03-05,39.567567567567565,Florida,0
2014-03-06,28.526315789473685,Florida,0
2014-03-07,30.054054054054053,Florida,0
2014-03-08,40.945945945945944,Florida,0
2014-03-09,44.60526315789474,Florida,0
2014-03-10,51.054054054054056,Florida,0
2014-03-11,48.794117647058826,Florida,0
2014-03-12,41.36842105263158,Florida,0
2014-03-13,45.361111111111114,Florida,0
2014-03-14,50.8421052631579,Florida,0
2014-03-15,49.282051282051285,Florida,0
2014-03-16,42.5,Florida,0
2014-03-17,37.7027027027027,Florida,0
2014-03-18,37.648648648648646,Florida,0
2014-03-19,46.45945945945946,Florida,0
2014-03-20,50.86486486486486,Florida,0
2014-03-21,55.31578947368421,Florida,0
2014-03-22,51.270270270270274,Florida,0
2014-03-23,45.027027027027025,Florida,0
2014-03-24,47.526315789473685,Florida,0
2014-03-25,47.75675675675676,Florida,0
2014-03-26,49.16216216216216,Florida,0
2014-03-27,48.28947368421053,Florida,0
2014-03-28,46.67567567567568,Florida,0
2014-03-29,38.13513513513514,Florida,0
2014-03-30,41.891891891891895,Florida,0
2014-03-31,48.648648648648646,Florida,0
2014-04-01,59.21621621621622,Florida,0
2014-04-02,54.0,Florida,0
2014-04-03,46.32432432432432,Florida,0
2014-04-04,43.567567567567565,Florida,0
2014-04-05,43.078947368421055,Florida,0
2014-04-06,42.891891891891895,Florida,0
2014-04-07,45.054054054054056,Florida,0
2014-04-08,44.108108108108105,Florida,0
2014-04-09,53.416666666666664,Florida,0
2014-04-10,69.61111111111111,Florida,0
2014-04-11,57.44736842105263,Florida,0
2014-04-12,50.027027027027025,Florida,0
2014-04-13,42.21621621621622,Florida,0
2014-04-14,36.13157894736842,Florida,0
2014-04-15,34.02777777777778,Florida,0
2014-04-16,41.7027027027027,Florida,0
2014-04-17,42.8421052631579,Florida,0
2014-04-18,34.55555555555556,Florida,0
2014-04-19,33.91428571428571,Florida,0
2014-04-20,33.69444444444444,Florida,0
2014-04-21,44.22222222222222,Florida,0
2014-04-22,48.0,Florida,0
2014-04-23,51.916666666666664,Florida,0
2014-04-24,54.82857142857143,Florida,0
2014-04-25,47.80555555555556,Florida,0
2014-04-26,47.32432432432432,Florida,0
2014-04-27,44.77777777777778,Florida,0
2014-04-28,46.2,Florida,0
2014-04-29,39.111111111111114,Florida,0
2014-04-30,43.6,Florida,0
2014-05-01,39.55555555555556,Florida,0
2014-05-02,34.054054054054056,Florida,0
2014-05-03,40.083333333333336,Florida,0
2014-05-04,65.72222222222223,Florida,0
2014-05-05,76.21621621621621,Florida,0
2014-05-06,76.44444444444444,Florida,0
2014-05-07,54.5945945945946,Florida,0
2014-05-08,53.69230769230769,Florida,0
2014-05-09,56.526315789473685,Florida,0
2014-05-10,47.68421052631579,Florida,0
2014-05-11,44.64102564102564,Florida,0
2014-05-12,46.526315789473685,Florida,0
2014-05-13,42.55263157894737,Florida,0
2014-05-14,32.421052631578945,Florida,0
2014-05-15,29.92105263157895,Florida,0
2014-05-16,54.60526315789474,Florida,0
2014-05-17,71.3076923076923,Florida,0
2014-05-18,69.8157894736842,Florida,0
2014-05-19,60.526315789473685,Florida,0
2014-05-20,54.717948717948715,Florida,0
2014-05-21,57.526315789473685,Florida,0
2014-05-22,58.55263157894737,Florida,0
2014-05-23,69.92307692307692,Florida,0
2014-05-24,68.78378378378379,Florida,0
2014-05-25,60.648648648648646,Florida,0
2014-05-26,51.18421052631579,Florida,0
2014-05-27,46.86842105263158,Florida,0
2014-05-28,42.28947368421053,Florida,0
2014-05-29,32.333333333333336,Florida,0
2014-05-30,30.944444444444443,Florida,0
2014-05-31,30.486486486486488,Florida,0
2014-06-01,31.894736842105264,Florida,0
2014-06-02,38.513513513513516,Florida,0
2014-06-03,40.45945945945946,Florida,0
2014-06-04,44.55263157894737,Florida,0
2014-06-05,46.97222222222222,Florida,0
2014-06-06,45.08108108108108,Florida,0
2014-06-07,40.5,Florida,0
2014-06-08,37.810810810810814,Florida,0
2014-06-09,42.972972972972975,Florida,0
2014-06-10,41.28947368421053,Florida,0
2014-06-11,35.94444444444444,Florida,0
2014-06-12,41.16216216216216,Florida,0
2014-06-13,41.256410256410255,Florida,0
2014-06-14,41.44444444444444,Florida,0
2014-06-15,41.02777777777778,Florida,0
2014-06-16,44.38461538461539,Florida,0
2014-06-17,42.68571428571428,Florida,0
2014-06-18,39.885714285714286,Florida,0
2014-06-19,38.666666666666664,Florida,0
2014-06-20,43.583333333333336,Florida,0
2014-06-21,47.8,Florida,0
2014-06-22,45.37837837837838,Florida,0
2014-06-23,43.108108108108105,Florida,0
2014-06-24,46.37837837837838,Florida,0
2014-06-25,51.78947368421053,Florida,0
2014-06-26,48.2972972972973,Florida,0
2014-06-27,47.567567567567565,Florida,0
2014-06-28,49.36842105263158,Florida,0
2014-06-29,47.30555555555556,Florida,0
2014-06-30,41.513513513513516,Florida,0
2014-07-01,45.61538461538461,Florida,0
2014-07-02,48.108108108108105,Florida,0
2014-07-03,52.0,Florida,0
2014-07-04,53.18421052631579,Florida,0
2014-07-05,49.888888888888886,Florida,0
2014-07-06,37.02777777777778,Florida,0
2014-07-07,41.73684210526316,Florida,0
2014-07-08,41.16216216216216,Florida,0
2014-07-09,37.67567567567568,Florida,0
2014-07-10,41.205128205128204,Florida,0
2014-07-11,40.19444444444444,Florida,0
2014-07-12,30.513513513513512,Florida,0
2014-07-13,30.615384615384617,Florida,0
2014-07-14,34.30555555555556,Florida,0
2014-07-15,30.805555555555557,Florida,0
2014-07-16,31.7027027027027,Florida,0
2014-07-17,43.916666666666664,Florida,0
2014-07-18,50.19444444444444,Florida,0
2014-07-19,46.8421052631579,Florida,0
2014-07-20,41.333333333333336,Florida,0
2014-07-21,38.51428571428571,Florida,0
2014-07-22,37.45945945945946,Florida,0
2014-07-23,41.31428571428572,Florida,0
2014-07-24,36.68571428571428,Florida,0
2014-07-25,38.55263157894737,Florida,0
2014-07-26,39.55555555555556,Florida,0
2014-07-27,42.388888888888886,Florida,0
2014-07-28,45.5,Florida,0
2014-07-29,44.27777777777778,Florida,0
2014-07-30,52.05555555555556,Florida,0
2014-07-31,56.71052631578947,Florida,0
2014-08-01,52.52777777777778,Florida,0
2014-08-02,39.97222222222222,Florida,0
2014-08-03,30.486486486486488,Florida,0
2014-08-04,31.0,Florida,0
2014-08-05,36.457142857142856,Florida,0
2014-08-06,44.76315789473684,Florida,0
2014-08-07,43.083333333333336,Florida,0
2014-08-08,39.916666666666664,Florida,0
2014-08-09,33.16216216216216,Florida,0
2014-08-10,37.02857142857143,Florida,0
2014-08-11,39.76470588235294,Florida,0
2014-08-12,39.78947368421053,Florida,0
2014-08-13,37.583333333333336,Florida,0
2014-08-14,38.55555555555556,Florida,0
2014-08-15,41.0,Florida,0
2014-08-16,44.648648648648646,Florida,0
2014-08-17,42.78378378378378,Florida,0
2014-08-18,40.23684210526316,Florida,0
2014-08-19,41.86486486486486,Florida,0
2014-08-20,46.833333333333336,Florida,0
2014-08-21,53.63157894736842,Florida,0
2014-08-22,55.26315789473684,Florida,0
2014-08-23,55.05263157894737,Florida,0
2014-08-24,52.18421052631579,Florida,0
2014-08-25,37.0,Florida,0
2014-08-26,33.24324324324324,Florida,0
2014-08-27,42.1578947368421,Florida,0
2014-08-28,42.21052631578947,Florida,0
2014-08-29,36.526315789473685,Florida,0
2014-08-30,40.58974358974359,Florida,0
2014-08-31,43.26315789473684,Florida,0
2014-09-01,44.26315789473684,Florida,0
2014-09-02,41.35897435897436,Florida,0
2014-09-03,34.810810810810814,Florida,0
2014-09-04,33.73684210526316,Florida,0
2014-09-05,34.256410256410255,Florida,0
2014-09-06,32.86842105263158,Florida,0
2014-09-07,29.31578947368421,Florida,0
2014-09-08,31.333333333333332,Florida,0
2014-09-09,33.973684210526315,Florida,0
2014-09-10,30.68421052631579,Florida,0
2014-09-11,31.307692307692307,Florida,0
2014-09-12,31.0,Florida,0
2014-09-13,33.23684210526316,Florida,0
2014-09-14,34.56410256410256,Florida,0
2014-09-15,41.526315789473685,Florida,0
2014-09-16,39.86486486486486,Florida,0
2014-09-17,39.23076923076923,Florida,0
2014-09-18,44.55263157894737,Florida,0
2014-09-19,36.16216216216216,Florida,0
2014-09-20,32.8974358974359,Florida,0
2014-09-21,37.94736842105263,Florida,0
2014-09-22,33.55263157894737,Florida,0
2014-09-23,31.605263157894736,Florida,0
2014-09-24,34.078947368421055,Florida,0
2014-09-25,32.078947368421055,Florida,0
2014-09-26,30.256410256410255,Florida,0
2014-09-27,27.263157894736842,Florida,0
2014-09-28,26.105263157894736,Florida,0
2014-09-29,23.307692307692307,Florida,0
2014-09-30,25.92105263157895,Florida,0
2014-10-01,30.263157894736842,Florida,0
2014-10-02,33.58974358974359,Florida,0
2014-10-03,29.44736842105263,Florida,0
2014-10-04,34.054054054054056,Florida,0
2014-10-05,39.526315789473685,Florida,0
2014-10-06,43.0,Florida,0
2014-10-07,40.24324324324324,Florida,0
2014-10-08,45.026315789473685,Florida,0
2014-10-09,44.2972972972973,Florida,0
2014-10-10,44.486486486486484,Florida,0
2014-10-11,41.026315789473685,Florida,0
2014-10-12,37.32432432432432,Florida,0
2014-10-13,32.351351351351354,Florida,0
2014-10-14,29.342105263157894,Florida,0
2014-10-15,34.648648648648646,Florida,0
2014-10-16,40.945945945945944,Florida,0
2014-10-17,49.921052631578945,Florida,0
2014-10-18,54.513513513513516,Florida,0
2014-10-19,49.32432432432432,Florida,0
2014-10-20,48.078947368421055,Florida,0
2014-10-21,44.810810810810814,Florida,0
2014-10-22,48.513513513513516,Florida,0
2014-10-23,44.078947368421055,Florida,0
2014-10-24,45.37837837837838,Florida,0
2014-10-25,50.91891891891892,Florida,0
2014-10-26,60.76315789473684,Florida,0
2014-10-27,60.62162162162162,Florida,0
2014-10-28,46.3421052631579,Florida,0
2014-10-29,42.15384615384615,Florida,0
2014-10-30,42.526315789473685,Florida,0
2014-10-31,43.63157894736842,Florida,0
2014-11-01,34.81578947368421,Florida,0
2014-11-02,37.432432432432435,Florida,0
2014-11-03,42.23684210526316,Florida,0
2014-11-04,41.64102564102564,Florida,0
2014-11-05,42.5,Florida,0
2014-11-06,40.39473684210526,Florida,0
2014-11-07,39.05128205128205,Florida,0
2014-11-08,42.026315789473685,Florida,0
2014-11-09,39.39473684210526,Florida,0
2014-11-10,41.23076923076923,Florida,0
2014-11-11,45.73684210526316,Florida,0
2014-11-12,53.05263157894737,Florida,0
2014-11-13,54.189189189189186,Florida,0
2014-11-14,45.83783783783784,Florida,0
2014-11-15,48.486486486486484,Florida,0
2014-11-16,44.81578947368421,Florida,0
2014-11-17,28.88888888888889,Florida,0
2014-11-18,32.457142857142856,Florida,0
2014-11-19,40.111111111111114,Florida,0
2014-11-20,47.77777777777778,Florida,0
2014-11-21,48.21621621621622,Florida,0
2014-11-22,41.526315789473685,Florida,0
2014-11-23,34.5945945945946,Florida,0
2014-11-24,36.5945945945946,Florida,0
2014-11-25,29.526315789473685,Florida,0
2014-11-26,33.16216216216216,Florida,0
2014-11-27,38.810810810810814,Florida,0
2014-11-28,40.026315789473685,Florida,0
2014-11-29,43.7027027027027,Florida,0
2014-11-30,39.432432432432435,Florida,0
2014-12-01,34.76315789473684,Florida,0
2014-12-02,34.189189189189186,Florida,0
2014-12-03,33.83783783783784,Florida,0
2014-12-04,34.13157894736842,Florida,0
2014-12-05,34.567567567567565,Florida,0
2014-12-06,35.7027027027027,Florida,0
2014-12-07,33.81578947368421,Florida,0
2014-12-08,33.08108108108108,Florida,0
2014-12-09,39.054054054054056,Florida,0
2014-12-10,47.078947368421055,Florida,0
2014-12-11,48.945945945945944,Florida,0
2014-12-12,50.027027027027025,Florida,0
2014-12-13,56.1578947368421,Florida,0
2014-12-14,52.7027027027027,Florida,0
2014-12-15,53.2972972972973,Florida,0
2014-12-16,45.108108108108105,Florida,0
2014-12-17,39.2972972972973,Florida,0
2014-12-18,45.0,Florida,0
2014-12-19,51.3421052631579,Florida,0
2014-12-20,45.55263157894737,Florida,0
2014-12-21,35.55263157894737,Florida,0
2014-12-22,29.71794871794872,Florida,0
2014-12-23,34.21052631578947,Florida,0
2014-12-24,33.94736842105263,Florida,0
2014-12-25,32.921052631578945,Florida,0
2014-12-26,33.44736842105263,Florida,0
2014-12-27,34.473684210526315,Florida,0
2014-12-28,35.0,Florida,0
2014-12-29,29.157894736842106,Florida,0
2014-12-30,28.526315789473685,Florida,0
2014-12-31,30.205128205128204,Florida,0
2015-01-01,35.68421052631579,Florida,0
2015-01-02,31.973684210526315,Florida,0
2015-01-03,32.56410256410256,Florida,0
2015-01-04,28.44736842105263,Florida,0
2015-01-05,29.605263157894736,Florida,0
2015-01-06,35.82051282051282,Florida,0
2015-01-07,38.36842105263158,Florida,0
2015-01-08,36.81578947368421,Florida,0
2015-01-09,43.76923076923077,Florida,0
2015-01-10,47.73684210526316,Florida,0
2015-01-11,38.73684210526316,Florida,0
2015-01-12,28.94871794871795,Florida,0
2015-01-13,27.157894736842106,Florida,0
2015-01-14,27.710526315789473,Florida,0
2015-01-15,31.307692307692307,Florida,0
2015-01-16,33.68421052631579,Florida,0
2015-01-17,39.5,Florida,0
2015-01-18,43.13513513513514,Florida,0
2015-01-19,42.94444444444444,Florida,0
2015-01-20,41.473684210526315,Florida,0
2015-01-21,48.0,Florida,0
2015-01-22,48.39473684210526,Florida,0
2015-01-23,37.94736842105263,Florida,0
2015-01-24,31.256410256410255,Florida,0
2015-01-25,38.078947368421055,Florida,0
2015-01-26,35.1578947368421,Florida,0
